PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,sample_id,spatial,temporal,group
-0.8691894307967182,1.3790558583523858,-1.1725741383366115,0.45332130459279935,2.138137856977867,-1.2049151786988153,1.0849877355217548,0.4610542794733496,0.06403651301343102,-0.8690596798513458,1.1925892201695532,-0.5996677931525335,-0.4869303163355111,-0.2078964075163662,0.8716739123348575,-0.12179544174519696,0.3029136995859198,-0.05726093176301056,-0.5484902255341567,0.16827266182938194,-0.10219149758308124,-0.13388571929694368,-0.19387293746617767,0.13565225022253757,0.13460246161449615,0.04989003677341487,0.08585085625136765,-0.12435224819868478,0.04380162260699597,-0.013714817115926427,0.05605166048292493,0.04904255472630032,-0.013215527604445772,-0.02108171979950321,-0.003973445774426174,0.0030441447485278863,0.0014743278074009188,Sde-CMat_181 ,Matnog,Contemporary,CMat
1.147533317618323,1.3258006198610235,0.8591065021354525,2.0403343075312317,1.836343066509247,1.9004123563987019,0.8135825181557259,-0.7557824787171655,0.6316366379270033,-0.17711112050398117,-0.40000768095307526,-0.34532984901648883,-0.48363995649775154,0.7238266337641932,-0.5476429350548859,-0.7581020535436214,-0.5577273199606851,-0.032429789730889766,0.07302899148809247,-0.19747360389863608,-0.6072155964700806,0.4818284121923686,-0.11048567616404083,0.5887017374797181,0.16136059527304722,0.4247800155015482,0.1747480912720977,-0.1623677272916702,0.052252711451852306,0.16289070595072674,0.1122877454082082,0.0708464498459336,-0.043565028658579114,-0.004582672860394061,0.008344764231581153,-0.01436967885700129,-0.0024203759707568714,Sde-CMat_155 ,Matnog,Contemporary,CMat
0.9584661885861604,-0.8806044898378865,-1.5139536647920593,0.06784364427242676,-1.0937858683624189,-0.8224047455796554,0.512011232374446,-0.9231884372461943,0.683937552267362,0.3824080691692058,0.43673187067561114,-0.4034201959239746,-0.7911576294566816,-0.2063936608653637,0.11636366456068517,-0.7495402186196373,0.007533158023897076,0.09390913894017006,0.13644776963936495,0.735571852335649,0.45343358824709173,-0.3658803506163722,0.044186545870218294,0.25902389489352845,0.12363790126273624,-0.2468791313299963,0.24931795349519909,-0.2612177888419986,0.10085316295695278,0.013627510519500159,0.04412155379375671,0.08621918559000163,-0.025685762434082167,-0.027921866312638148,-0.003463005186089977,-0.019193748727001355,0.002476685059461998,Sde-CMat_150 ,Matnog,Contemporary,CMat
-0.32162646377523096,1.9421407057313287,-0.568220115409089,0.23782868110325608,1.5465042652354635,-3.4104015040015145,-2.1609871647646686,-2.2294306898336043,-2.1588877359124363,0.3685019897160796,-1.520703606243498,0.7224825744020895,1.690137223815915,0.4363888176116113,0.5535349774866383,-0.7750900511883779,-1.0659509318308982,-0.1359679306768064,0.40100010119889257,-0.24199978959174395,-0.2511503306874116,0.28284786860352223,-0.28359520729142773,-0.056474633375553036,0.21529477956354537,-0.005229333694847634,-0.11824014042991576,-0.023620519550916003,-0.04060479722221686,-0.07816653241269578,-0.022801407035060294,0.002280921901696006,-0.037758930680230625,-0.00801002455436822,0.024649888711022597,-0.011786534430420296,0.001066016622743294,Sde-AMat_035 ,Matnog,Historical,AMat
-0.7872760351978317,0.527531406711561,-0.8840667469661936,1.6136151327797843,-0.45054864050892574,-1.7146771184861764,-0.299904304436351,0.8758744844861432,0.25646126242712525,-1.1367837291503382,0.9613935781460239,-0.2984738335731073,-0.41932000260238106,-0.8892904900072097,-0.5235441909132819,-0.3647550122982596,0.13390181810569146,-1.00582278410852,-0.35065177873515907,-0.4550730760024893,-0.2138308876225925,-0.037655205453858906,0.38117497918922794,-0.02978503592119718,0.3464629105491079,-0.025909021996399585,-0.16393763753391852,-0.020767520354699746,0.059468518414610774,0.018902323332987605,4.552515487478619e-4,0.04394400871237153,-0.013053241181503257,-0.014482966005248885,-0.007358119167123721,-0.00977117465015184,-9.687746751816527e-4,Sde-CMat_170 ,Matnog,Contemporary,CMat
0.10192783093140725,-0.41160537816134174,1.5845145234112936,-0.22568163535316726,-0.115228915965169,-1.0154385432670638,0.7799220149062845,-0.4098480486635802,0.8057601195686088,-0.8278586867726084,0.034492598892999146,0.7027741941650665,-0.2521142606932783,-1.0725673866334087,1.2794913876186744,1.0450451926980762,-0.2284163591699292,-1.321541671763087,-0.14401132799306304,-0.0424126015597535,-0.13202896261212974,-0.27854398086384574,-0.33507788407228106,0.09309267972894146,-0.08625541959139256,0.00747025254326287,0.18641466815425764,-0.057166740763816754,0.09598455606830132,0.03088871533366073,0.03247281343799341,-0.011536718450384238,-0.013873404487309811,-0.00968347126504837,-0.0042569840716353245,-0.003168646317649006,5.969945061838439e-4,Sde-AMat_014 ,Matnog,Historical,AMat
1.351668512739285,1.040579771994695,-0.10158382793929292,0.5103963850410286,-0.8531797287990148,0.5836686003083833,-0.048781129898267,0.9558995467614129,1.197057415641675,-0.027568575175697947,0.6831608639551261,0.38409127178947555,-1.858191569343169,-0.4755522532538387,-0.7054932510403855,-0.1616163812265462,0.5337495985727395,-0.625924226555401,0.010128844298834367,0.3339651754921858,0.08722042310749668,0.45295845364244985,0.15649644689572118,-0.17087784287444996,0.10519254861689716,-0.20752932281608144,0.046664945602218046,-0.19963064011114026,-0.09220807215996966,0.1254636328029725,-0.048516549158359186,-0.07875133554771932,0.014971136877922502,0.02717805344540362,0.03542976742671251,0.001590766929098139,-0.005762534376400026,Sde-CMat_189 ,Matnog,Contemporary,CMat
2.0427908864017086,0.6024860497369662,4.146800138109058,-2.287664483111017,0.1763677153474456,0.6019603079967765,2.259215605082999,0.7349017590569503,-1.269073845183361,-0.26562762177464505,-1.197895254050719,0.9447630998317033,-0.4439096903446372,0.20734092942759327,1.62604022354818,0.06992932752352443,-0.29079049219980796,-0.4431494159162866,1.1769038810310528,0.011199089250817626,0.21775813881186848,-0.024090839116627575,-0.3273394574703255,-0.28307329222656863,0.3047492010262622,0.08286457283911713,0.05250772674853253,-0.05130734967275681,-0.004988279049980433,0.0527759378860073,-0.05307480223685484,0.0828881538720183,-0.013062888812386032,-0.03910423556589668,0.004248254265820908,6.470843636119245e-4,6.113423372055387e-4,Sde-AMat_011 ,Matnog,Historical,AMat
-1.1073055093863315,-0.1426603099280576,-0.2975813866482886,-1.3869213522831911,-0.8086741979386352,-0.7246342138239777,-1.2198360692696202,-0.9154580231430381,1.6511623611209827,-3.907556615789377e-4,-0.54721210620957494,-0.760227998013207,-0.5113284461693889,-1.2415163146350683,0.8645098388258502,0.4943713922081945,0.19061771716334297,0.3108220823939396,-0.21182049133176503,0.09864211930135097,-0.1741722967797321,-0.0700668481619004,-0.00862069802496666,0.012011542742599423,0.1458757920128555,-0.032848216561605345,0.07619199858050466,-0.1984726767963318,0.06552652489651514,0.002938265047818455,0.03696010782991869,0.0216643681884868,0.018906219613218624,-0.012357148388854364,9.35968761354902e-5,0.01601254709901509,6.642028602308951e-4,Sde-CMat_173 ,Matnog,Contemporary,CMat
1.560458651275097,1.3183228774108462,-0.1115187311193988,0.635531443197898,-0.19664303186906806,-0.5120338111462033,1.5981987195103748,-0.4319186285427984,0.3591131325992003,0.5400917633938841,-0.6128473555422524,0.653339901366163,-0.03530165400514789,-0.7655971694505372,0.22565475085943745,0.8045169731406262,-1.0156257263791406,0.42733243385248404,0.3282779614262497,0.11089990481209239,-0.4004840550165887,-0.1690666080776529,0.0536643280764741,-0.18471203711663278,0.027257481944601474,-0.4548051648751058,-0.011147628098491345,-0.1312239726143546,-0.023567366504907095,-0.12772469320872504,0.02234145610385844,0.030814877415930742,0.02641258257419347,0.0094777697179412,0.007585167876111957,-0.005749596148643436,0.011577345266229463,Sde-AMat_042 ,Matnog,Historical,AMat
