sample_id,spatial,temporal,group,LM1-4_Raw,LM4-5_Raw,LM5-6_Raw,LM6-11_Raw,LM7-11_Raw,LM7-9_Raw,LM9-10_Raw,LM1-10_Raw,LM1-2_Raw,LM2-3_Raw,LM6-10_Raw,LM6-9_Raw,LM11-17_Raw,LM7-12_Raw,LM6-12_Raw,LM7-14_Raw,LM9-13_Raw,LM9-14_Raw,LM12-14_Raw,LM13-14_Raw,LM12-15_Raw,LM12-13_Raw,LM14-18_Raw,LM13-16_Raw,LM13-15_Raw,LM13-18_Raw,LM14-15_Raw,LM15-16_Raw,LM6-15_Raw,LM16-18_Raw,LM17-18_Raw,LM17-19_Raw,LM16-19_Raw,LM18-19_Raw,LM15-20_Raw,LM11-20_Raw,LM17-20_Raw,LM1-4_Madj,LM4-5_Madj,LM5-6_Madj,LM6-11_Madj,LM7-11_Madj,LM7-9_Madj,LM9-10_Madj,LM1-10_Madj,LM1-2_Madj,LM2-3_Madj,LM6-10_Madj,LM6-9_Madj,LM11-17_Madj,LM7-12_Madj,LM6-12_Madj,LM7-14_Madj,LM9-13_Madj,LM9-14_Madj,LM12-14_Madj,LM13-14_Madj,LM12-15_Madj,LM12-13_Madj,LM14-18_Madj,LM13-16_Madj,LM13-15_Madj,LM13-18_Madj,LM14-15_Madj,LM15-16_Madj,LM6-15_Madj,LM16-18_Madj,LM17-18_Madj,LM17-19_Madj,LM16-19_Madj,LM18-19_Madj,LM15-20_Madj,LM11-20_Madj,LM17-20_Madj
Sde-CMat_146 ,Matnog,Contemporary,CMat,115.93643047243607,131.55494349970277,140.5068552443261,86.79510051846245,129.31529411763324,150.81665254586437,219.22885645765254,240.48969897939497,124.76600934248877,150.75062106820658,327.3584712272618,293.6205897165251,1411.35090064953,453.19658252702,495.1493426455598,569.244694846443,768.2137220728683,667.0362348374485,379.1539118723293,314.6535863617162,707.4590546038689,206.89610782167958,893.9373695246275,629.9720007952733,513.2246840536412,827.5004569794268,477.09282394172527,147.07097141842775,1164.4443605358438,293.8911131578498,99.82125187053117,110.0345010180442,238.60403160049478,140.1069745340681,165.93885175717585,1030.0405378029984,381.32681925121653,132.6779941456,152.7193804821,154.8857817772,97.8244594192,151.5487273197,176.0723702567,252.3757852203,275.2888701126,146.25844268,167.8011394829,372.0644762682,335.5984251555,1672.3175050357,535.3170409967,591.4502243195,672.048555347,902.5578999349,785.1892821064,439.8470400713,362.8426759251,835.6798132918,242.1261723743,1053.9202300526,743.1555598368,609.4661194327,976.8272585881,570.6518386865,167.9014710665,1381.3649639244,343.4455236063,115.2238922242,127.6116966106,281.8630047973,162.9046299699,194.5762361892,1222.1861412924,450.3241439208
Sde-AMat_066 ,Matnog,Historical,AMat,108.95029248813422,118.0721714616954,131.883168039936,84.24627945761162,89.65977537586186,142.52316807943893,192.50410699681188,183.70122805523107,109.69529523347843,125.57947762472979,332.39997927885014,252.60632309255442,1282.5239571186187,384.3084936027955,416.8945659075565,546.4610354678273,708.0766955525793,649.2702462078561,319.6339199074467,258.3772140771125,666.6361821875558,202.08709291651965,807.2307370571874,610.4617702138357,483.16859451774184,768.9051661800953,434.8247481606814,157.76647688644124,1066.4396525388813,244.9430072741208,96.30525774333402,107.6301361055072,196.9840859035318,135.17565523806422,170.50581102636943,907.0979417522675,375.43490058863733,135.1102149701,149.8000295153,154.0633287323,101.9618974732,115.4856279012,182.4595234312,240.9914707743,227.9042649887,141.3557088024,148.9924213262,407.7175390142,312.6321095069,1681.2184553359,501.2679864024,553.5619087566,712.1865194522,915.6945031961,842.2152511334,405.0766602812,324.3319047179,869.5638142808,259.7113215635,1049.7197169975,794.5943989728,635.6035010982,1001.8994840277,578.6150131522,194.8933430698,1400.5615087398,314.0735391662,121.0814607881,136.3388324918,256.9675811623,171.9326723187,219.8119479417,1191.7056754695,489.5201463878
Sde-CMat_108 ,Matnog,Contemporary,CMat,129.41513669169458,130.97323373380533,151.07620052149176,98.04744817367761,130.66830308261447,187.72855452237414,227.3971899082748,243.65106736456136,133.51781100317663,148.86087339677277,363.7153046361673,312.48477187939886,1583.604923416207,500.1626035162666,559.7140787384307,657.6932369779774,876.8072547841402,793.3807747187034,415.7536068950454,339.39787651163937,801.0608088035513,225.30563888791147,978.08706539416,714.2056087410405,591.9044701222401,930.5087781190944,525.2842541322174,154.58981262622086,1319.7595419086804,330.24669488412735,111.32432335859929,129.15471535426025,276.24288765425246,164.740959235674,203.9255842375105,1123.4291752663225,460.1766980428716,135.3815511163,137.6674895988,156.0757635276,102.0460871656,137.782569266,197.6967385685,238.3518964576,254.9062919981,140.8004635356,154.2874832475,379.6109692349,326.7540397225,1675.9789989265,528.784521455,593.959618182,695.2107026869,925.321374104,837.814983815,436.9023075109,355.9495758037,846.9109212709,237.4604339808,1033.4030962105,754.7474527407,626.8932146155,983.5492864841,557.6747738553,161.5860782607,1397.286971294,347.8973857845,116.7923500719,135.7115990687,292.0590069069,173.2526530973,215.0679578688,1189.5088791279,486.4742690741
Sde-AMat_062 ,Matnog,Historical,AMat,120.1177710426313,133.05959024685146,137.57586638378842,96.70381039493739,110.73731232123167,171.80148497449025,187.74402688581068,264.75262892498347,120.88567413539951,158.35216358979756,335.38863681885533,298.93490868102043,1391.1897865350293,432.04465679632,490.73044945265,555.7376870622056,790.8387309438632,663.7264828672198,359.33432517642956,322.0822800875733,690.4339668980373,220.76536619091783,902.59881342648,612.174552614767,491.49178045950066,814.005480375384,479.6203171557268,154.6780815372366,1152.6669912136808,286.1482465279315,103.58660865908284,104.00640916409922,222.8016062500672,142.3606015835842,152.92675749050582,1007.7209196192863,383.4699840311363,137.8334688405,154.9264040231,151.9498636141,109.2526806779,130.1879374269,201.1917054355,216.7383810934,303.8807313946,142.1596357745,176.6395812294,382.1658611127,342.5844199517,1654.0165431003,512.0303512074,588.2534949473,658.2785285116,932.1312371706,783.8388718775,418.0912844388,372.4662390114,818.2832429127,259.1686682782,1067.6320405016,724.5445455899,585.6621308118,964.0820508284,575.7276927534,177.0532054906,1372.0608761364,335.4380366572,119.9129824288,120.9777490921,264.0717580591,166.0234606051,179.8888882257,1199.7893528531,454.3598574929
Sde-CMat_133 ,Matnog,Contemporary,CMat,134.1374790300235,127.4995286165404,156.48202413124005,102.24842154581167,140.39796389691696,186.09399920924372,219.6615612256273,285.17719299340894,137.94088043361188,159.61243132049583,356.2029929316709,312.2286791455903,1671.8459249857983,520.4074484513552,606.392690225748,653.6643085396203,937.2121185615666,781.7134976850854,424.94306756775075,374.87838109030764,742.6069751739475,271.12306638233497,1071.9476256576347,705.6161646972098,497.2037934315867,942.4033756468673,500.0949814490143,253.6780094646755,1304.3087897255082,342.52035758011544,117.93656820664245,128.15101937339386,274.99268098458543,174.66811379688056,162.03328097647102,1208.5925804169947,463.35559449521065,134.4260415649,127.8029134395,156.7251142933,102.4434761439,140.7532886752,186.5536092673,220.1548699781,285.7918657276,138.2906069577,159.8851443873,356.9301942001,312.8940971891,1676.3711094568,521.7900154741,608.1120480137,655.3955428723,939.6216444162,783.7471628515,425.9495175836,375.7304111863,744.5802466789,271.8031233661,1074.7629898116,707.4760872462,498.5671013351,944.8975302908,501.5237315944,254.2139274154,1307.8634366183,343.3717153528,118.2064978094,128.453949917,275.7236170224,175.0881467207,162.4447874031,1211.8905206801,464.584946099
Sde-AMat_073 ,Matnog,Historical,AMat,113.03504850744304,112.16292287560981,140.65998491372733,84.24101533012295,97.42293749035699,139.71506859179513,186.14920564332257,220.47574388798418,116.50592695468332,135.34437546366672,300.8527721776384,255.2040441273806,1339.0227813961533,424.78469479731723,467.24006748459624,534.7596494142766,740.6813289296078,634.054637711081,295.88535764179005,247.4631709972213,646.9206656951377,207.14029501960744,857.8580146306265,584.0246343975912,456.848088814444,776.4224147369782,443.83326074936076,162.4954991687154,1084.4505825856015,288.44706803301017,97.41500351711753,94.51012181242804,230.71634302320228,129.23542865654136,151.1826292712229,973.2263338538368,365.82533237528816,135.0907124524,136.6046856192,159.9884948732,98.668542358,120.1478612421,171.4366730276,224.2183395569,263.5862679084,143.7356208701,155.9327970392,356.3055227273,304.4941499537,1675.5652220531,529.3536675246,590.930518226,665.9494856196,916.4894431251,786.5424119774,360.0328921846,298.7395778277,806.2074417846,254.981898938,1066.3599641103,726.5413140949,573.339129702,966.7447666539,562.3297245879,193.5816696791,1359.1011228399,354.4003868927,117.7555486178,114.9562169986,287.5430075638,157.7267415627,186.5833882257,1220.0544406111,455.7463882521
Sde-CMat_119 ,Matnog,Contemporary,CMat,116.35398349197159,143.89010823937832,145.2804223532544,91.75364322466984,87.33106528011669,171.3748033099674,176.53754639039252,226.9266630420057,123.18460526039769,161.1680114485502,350.0668866813455,266.7892809776472,1407.113966090537,454.6953933370889,483.8916284088102,624.098103137159,787.3512774127696,750.2022159877762,403.63605411336835,329.9867388036222,738.5516670637809,188.99803637434974,886.7878852098962,670.6145489420059,558.9596562691174,854.8576083898943,490.12172470524104,138.3812239937196,1190.31180081088,283.1737364014537,104.63632422844358,119.55115908162495,218.69161100654972,164.14623325181722,180.31001640019895,1025.8635919394742,381.3556484917461,132.156105592,165.6525259715,159.2784094623,102.7242133236,101.4428307813,198.3498425214,201.6370824795,257.8091815186,143.1279549509,178.3259465381,395.0384821576,302.6629566401,1651.5664675592,532.1131559387,572.2920268992,730.005227445,916.7497755885,875.076580777,464.3794962458,377.5064790699,864.3262313146,219.2457369995,1035.9181149593,783.830352254,657.4337628448,999.8104449057,580.3996229596,156.8160312669,1398.637654119,328.0525044633,119.8174329988,137.5052578313,255.9466326405,189.254566948,209.5551794752,1205.6526959132,446.1926989055
Sde-AMat_090 ,Matnog,Historical,AMat,113.66620899502192,125.90665742783422,136.7773465354918,82.09557546871815,102.74764668536214,135.16485232341282,244.6512408307998,189.19659012387092,112.15441378171434,129.13860607161598,331.0653447854971,252.12067054355148,1236.4396277951666,435.631116571957,485.48382873839364,682.4858809827865,735.9157206446945,774.051215060425,397.8241493740169,268.47562145572925,615.2836616088632,200.38952288320866,579.7698219476845,517.0353996801766,426.86115286033004,624.1208669567858,283.342961831929,114.92961976048632,1071.0317223656823,213.43809915385305,73.98916439459218,122.34200953490996,197.80811118859623,151.43541764465144,174.55388246945412,899.104702840965,337.34962015910145,142.7693009919,162.0108932414,161.2606874764,100.490145968,134.3454050749,175.5934618785,310.381678053,237.7431890623,146.7148017364,154.7766906455,411.0298615417,316.0020211004,1647.0421121858,577.2359453522,655.5697698133,903.5488222612,966.3228240297,1019.6940329246,511.3028401488,341.5835309887,815.3306863128,261.3905884817,765.7690290038,683.5939876903,570.7396320912,826.1112724868,383.4842650349,143.766737596,1429.5167344187,277.742532436,94.2960369298,157.1636869804,262.1435475333,195.3815491842,228.4467116066,1200.4800211077,446.8394441698
Sde-CMat_106 ,Matnog,Contemporary,CMat,126.124155688948,133.17192226520575,171.82582928448218,89.57819161224452,103.68092165451657,163.90235121492316,221.11883703667124,236.2450621156345,129.002298108212,157.08325797799077,373.37955155849124,293.8357994394318,1436.8113400941718,479.4984598896329,502.2305470822139,615.1325538990194,842.6802767992141,724.9301076854307,370.8164903492833,326.5755723064571,709.5403068360529,229.95046903776912,905.2917593672439,589.6089002133194,502.87832280591493,809.0789107094623,481.7394137734216,122.15099626450049,1179.807515628079,326.06746520045516,107.27541942313724,121.03801724668992,279.7420739739555,156.9412339476149,194.19484205601344,1017.3493309110789,419.54915182801886,140.540348333,150.1055054463,185.7977715819,98.6024881394,117.756514907,185.5833164482,247.5662367671,263.3033138732,146.5485886441,171.1864624122,413.7697082084,327.0918392679,1646.3504918755,548.0486315309,579.2054245651,702.7839515336,959.0119314744,826.2754333528,417.7357039302,366.1336889688,810.9989911491,260.8726472883,1033.1406509058,673.1964175322,577.2373044647,924.2770626744,556.1758758432,135.8488968859,1353.1305072582,369.4926747283,120.3661399195,136.321525801,319.7558088551,177.1217950332,220.6560341845,1167.0071797867,479.4432950432
Sde-AMat_061 ,Matnog,Historical,AMat,123.86338651340837,139.1187368448981,147.54239952993177,96.15590143106137,124.39367407525192,173.38813924467266,243.14904502516555,229.58991135295994,123.90723351774102,169.9435974758979,373.301441097138,332.75415878159964,1351.1332688957702,410.77062253586246,447.0574759833236,532.0032913266703,771.1595359831844,639.3426399301082,338.335116524268,282.7367932016631,717.8650973189948,233.889849872734,882.7731843667203,624.8874756090091,496.20560211271277,792.181122845552,509.3691307848954,153.44725738259396,1147.6482919370071,242.78997597314415,105.06233927645039,112.4182737512456,196.8915849136524,139.07583590433674,182.06694296120853,952.7659154161898,398.40303120879986,144.3339833923,164.7596450965,164.777861505,110.1253274975,148.9121725762,206.6656885387,285.242079509,267.6127581,148.3772100193,191.8996093292,431.6196519749,387.1956741837,1637.766119458,496.1485257398,546.8697653815,642.2055049108,925.7907459715,769.211261149,400.3788714844,332.3208673554,867.1040680943,279.5427184928,1063.9649459741,753.6546450832,602.9787728867,956.1479073067,624.0480879827,178.3169005178,1392.9523078581,289.71219009,123.6272817856,132.9902424905,237.8373977883,165.0044188983,218.0893094068,1156.6966858367,481.0890448266
Sde-CMat_104 ,Matnog,Contemporary,CMat,122.60114507532136,139.63385416971778,156.34915865808165,92.01391444868541,107.65179398356536,172.95546431347577,219.70389421368935,224.68077666881075,129.41515379467737,150.55155497974772,363.2760535021541,300.3375750574677,1464.999743028131,485.0166438227044,510.404123081358,629.6571028282378,835.9221615790611,746.88324190623,397.6153014440088,333.2709521564248,755.002433669826,213.19155132546877,919.5898748510068,687.3227083582792,557.1496281303973,854.2713753078938,507.0191533239055,170.805778504827,1228.0969990492,276.18939190845117,106.9623124015651,123.19118735627974,216.18868072949624,151.53759212367072,204.77696580953625,1052.4057104923936,412.59564389616384,135.6074226192,156.1062423324,168.1613269091,100.6210474421,121.2068525255,194.1775164275,244.0891963927,248.5647117429,145.7412284236,163.1066504386,399.7558669105,331.8874153231,1663.0970319139,549.3138979638,582.9203733989,712.8555209521,942.946371363,843.7149602732,444.2912324492,370.7304198747,855.1117638548,239.7826044057,1040.0215144665,777.6811500856,633.5315296011,967.0619487688,579.6391738538,188.5842975106,1395.3749684104,310.3078074823,119.0737027322,137.6230592994,244.8633012873,169.6146036523,230.6566070644,1195.9450609711,467.2145961369
Sde-AMat_077 ,Matnog,Historical,AMat,116.53976574199899,114.530163266495,136.95211824203375,96.61705588973408,92.0020015043695,157.8654858677476,209.6907541292653,195.55535541145377,119.85645934671192,119.88282109401662,348.01793881495536,288.8682653893467,1236.5869961477883,564.4604090090376,619.7008230987594,546.0734044225646,909.1074677467457,648.6526878757614,238.96990372128448,321.14201489903195,469.16485232659966,219.41909969665375,744.3654802946265,377.9439161833404,287.0195764393258,511.08774266143365,420.39126855423643,127.55800340319678,1061.9400718320408,216.6868546588833,81.61797617780032,114.81069282436192,188.24606780543928,131.43871916634762,163.66519081649585,888.0157982327344,349.2703046172262,146.6931024248,147.722373698,161.7172613102,118.4906760652,120.5992392705,205.5898622229,266.6250438544,246.2625598139,157.1872478934,143.9285279111,432.958122995,362.8312246934,1651.6913779009,749.9266206188,839.1784559266,724.8635197239,1196.8041738084,856.7208835938,307.8621936027,409.518858388,623.3542284341,286.9300074709,985.748485499,501.0108360441,384.8137699393,678.2842711977,570.5927363635,159.9003910236,1421.2399545381,282.6700424482,104.2564070313,147.8369668854,250.1337937743,169.9891529002,214.7394747181,1188.9054951469,463.8549697145
Sde-CMat_111 ,Matnog,Contemporary,CMat,122.9770129674648,119.51612392112624,138.569154796044,88.94843721465827,96.61958150877075,153.5574499090812,190.90793780136542,208.29906112080772,123.40570895371901,122.41327247851842,336.2039572661958,270.52058963668554,1365.513653280032,428.28825375683607,454.273397674352,580.6788905240572,764.0695150813701,691.3483094768729,354.82444828045607,285.1266793834804,726.6120433852511,211.90235781269647,853.7939789163952,634.9185060950421,530.3792718316676,806.5981193468281,479.53069195541593,134.75472274844392,1152.1821490633372,274.80533790659894,99.55527417113572,121.77164305490025,228.50416045717867,152.95227981681086,185.35103466331125,983.3437001039767,382.1876812412457,144.6631660168,143.0327511273,155.8175031151,102.7290354167,116.957871949,185.0273074866,226.1797416745,245.1080884694,149.4330865523,139.2712689814,392.2323752904,317.744063287,1675.0102788897,523.3845459632,562.6663441488,709.1735362963,927.7059976511,841.3488489916,424.2875430369,338.4959142149,887.9824300034,256.0719496618,1040.9884275083,774.678057796,652.3217323633,984.9425877479,594.9165468932,158.0563714442,1415.3107160054,331.5181023592,118.3320108321,145.5603088625,279.2685426566,183.3968116951,224.5160934793,1208.2265794066,466.9228720679
Sde-AMat_081 ,Matnog,Historical,AMat,116.72474852767942,114.1465579481484,133.2432503332533,92.36581069562484,105.62605103159923,136.44958962404394,190.85113208409325,231.45002119690986,121.17275369405452,135.766160391314,312.562607073111,286.1711232511065,1316.5452450008772,456.53269030326834,481.5331951735934,546.2777659042878,757.8318892707802,632.4652526778447,304.96220782523193,253.68203235666897,669.8600214774427,210.34216473234756,832.237979741516,582.5874544589851,468.4302196389661,744.3947176771809,485.32541141304375,134.20266157796573,1124.5986886286548,238.48263047628845,86.7767758908454,111.93032323946004,210.88089795012235,124.66988573685308,162.3425064465866,942.8204051875257,373.7250264853692,140.5440801343,140.1714009346,152.3708185426,108.9023865997,131.4115728572,168.8685203639,231.6775805026,278.7806899173,150.8119895934,157.3477348081,372.8016935449,343.972959506,1662.9574477346,574.1770167533,615.0180652541,686.5635276965,946.0998248107,791.6735284023,374.1350693721,308.6681925581,842.5146807614,261.1830387199,1043.9682290589,731.4015196133,593.4848124665,935.4029020182,621.0147711585,161.0509023045,1422.7857754761,295.5456212759,105.731160064,137.2646499388,265.2531396934,153.427627557,202.1269856319,1193.1620370879,469.8867107779
Sde-CMat_099 ,Matnog,Contemporary,CMat,123.65343677108206,141.81676469825422,148.50193164255475,103.37089795430823,124.44011245868431,178.31437804265812,214.05019626800166,254.18839618379516,132.94972115461545,151.8830879072782,354.38204034047783,315.6308567796406,1594.0965426561588,484.01531085581377,544.8304708039741,666.2881228647932,885.886787075922,789.1233507117945,406.8386054980033,324.43170527229614,799.3432627833989,261.46412020583256,986.0010972149068,695.2155691914631,557.4127411240614,913.919568014434,517.4368101268502,168.86359509382135,1314.5100081553771,334.44547320416814,118.84298292806368,114.44688715404187,262.3096016307635,174.18439881542201,186.49915686321484,1141.477135022581,452.6343609927995,128.7159283699,148.2519577056,152.8690983717,107.1156849071,130.4540347742,186.7194335327,223.206353474,264.6156332632,139.3865668317,156.8024737268,368.1374675503,328.4303335061,1676.6178788712,508.5974884172,574.4093844323,700.0207435428,929.3938199929,828.3501059906,425.2120114164,338.4800456031,839.9484681573,273.9850525226,1035.4936662736,730.2410436142,586.6531951996,960.154906885,545.7476629077,175.6504847056,1383.0372727614,350.3129933223,124.0259004269,119.6052675829,275.638555986,182.1740002377,195.5443110168,1201.0607419497,475.5913047786
Sde-CMat_112 ,Matnog,Contemporary,CMat,113.48725981307328,114.7717283087608,137.98901430396558,88.05461520130558,103.50853942404947,141.34959414847995,192.8277789043114,235.52616426749708,118.53908259008927,138.23864636754078,317.18802342062037,273.6049129177508,1339.023315715309,438.4426243076738,467.2231672893051,553.3327970880906,743.3023981499454,642.5103435371993,358.39922843009856,293.3594648919479,700.0484002061929,207.08525162357637,854.3829619646215,614.3614120360184,503.6931848171565,786.921389439409,479.95781409207217,149.89048637268476,1131.1650493381148,244.95801002955574,91.57105310899274,105.11786592530295,202.10885458544345,120.0456523702545,185.53965551288502,951.1455794963302,387.8881906970231,135.4572894534,139.5838151089,156.8051364809,103.0180128872,127.4605331796,173.1871101207,231.9519334675,281.2178936952,146.0230835335,159.105123804,375.1946202132,326.0343697753,1672.864503517,545.509121125,589.9112745312,687.9919729573,918.3240497876,795.7965068328,435.4842945973,353.6663583955,871.0355748249,254.5332288128,1060.3787453673,763.0810054828,631.096812433,978.2726497824,607.0642699095,178.3404536999,1415.3453617547,300.5219077086,110.5404094736,127.6787393804,251.4905285272,146.3010738918,228.6389818959,1190.4356046683,482.4686710974
Sde-AMat_060 ,Matnog,Historical,AMat,122.91709484644515,137.39783434745254,154.85411314114322,85.7048456032679,114.28592840070036,175.98016425296345,200.69771762010652,227.6972986754564,130.29313368938514,158.5342623442958,353.30438625673753,292.7298100787311,1481.9624831915044,489.7906030373388,531.8151458961752,618.4083809623944,858.5847749359466,744.2087350013098,361.1427592842061,305.64587356749973,717.4519360305608,226.83630843630388,917.319179929516,627.1195518735564,502.60428419384766,829.081673570487,508.63666676165803,150.86913555847016,1221.596354323297,273.4193433844978,92.9121321049624,116.82511840015417,236.15102797838935,138.0088934364739,184.82659328205455,1045.9992940219797,436.0155604577089,135.3189263136,152.8094723221,165.9884271788,93.3316840406,127.9664140797,196.5095281021,221.8814040254,250.7175919707,145.9190174505,171.1145078172,387.0512649811,321.9766747706,1672.4296533985,551.5087443243,603.6210631005,696.0790373967,963.0828398202,835.9265045137,401.4531786736,338.3150454172,807.8762795241,253.7341756601,1031.5145350134,705.486918268,568.093432334,933.1325776451,577.8687446418,165.8048980418,1379.7453926661,305.5309481457,102.9163528325,129.8384953343,265.9238858112,153.66212414540001,207.0323666004,1181.5963395117,490.8797631085
Sde-CMat_102 ,Matnog,Contemporary,CMat,118.10673061265389,129.63465916663648,149.82675894382152,91.74410544732558,96.35805402585713,157.9808016903953,197.09083300308515,225.89992035138036,126.24743852090623,148.07521148017986,340.01246411749383,268.0037444462297,1424.8023381305984,451.4585868717638,496.2026748169037,596.129725502428,786.4036127293034,709.6069664740477,335.8365409946482,288.1662866905149,734.9879201615768,198.51906497676757,883.146936066864,657.1406897402184,554.8452051631067,825.3372250029013,510.66538073154123,131.5196101904197,1206.6414985932026,285.83373936230834,100.27834421329442,115.56876884457145,228.52065144491888,155.2153160761205,202.10773121887246,1019.0662325174454,405.77540469126524,134.2900557851,149.4171938676,164.3894007292,102.8107446454,112.0689979968,183.0715840952,225.3633580435,256.9171270028,146.8711306516,163.9781746377,384.0810147443,304.3621701299,1674.5729754321,529.021456844,587.6774511226,698.2067624698,916.8140632147,828.79220593,386.8307373707,330.0353595749,861.2892984134,230.577064359,1033.0088812955,769.0860185845,653.4820035963,966.55166797,605.5842363549,149.196529122,1419.741938532,331.5423481904,114.9575502859,133.080663953,267.8027055659,179.1710229836,235.1842489357,1199.2850808251,475.3890337605
Sde-AMat_056 ,Matnog,Historical,AMat,100.80578399025525,109.4266019014572,140.6982830882097,85.26517864661984,100.21272653241202,137.97720493708374,218.59940102173198,186.39329324696743,101.46153803215282,115.36606131518928,371.2567667162041,287.4284297035524,1316.9446569175564,461.9419032320081,446.20744623456255,593.2468651323156,776.9958328887999,679.2506292906692,367.1846076294729,291.1962098180709,687.6332086303352,223.42545236610792,817.7941416978051,586.2519829163994,476.2070496971355,734.6590480747924,451.46292426683283,139.7076935703972,1099.4164332730434,266.86343547382046,100.27030399320623,99.5691731091505,210.1450082458299,138.35400245475373,163.60142776886144,968.1550668353754,348.8411843708967,124.0187688385,137.6141185061,163.4184081912,102.4689366117,127.8750970668,175.0327161264,271.3945102587,229.4067393401,129.5246360146,136.0118162851,451.9507641632,352.9339764964,1709.1365339412,596.6342117643,586.301291965,765.6212128132,995.3078365595,872.6638190426,461.2775483083,362.4667466053,888.1767307426,284.4814413806,1053.171489871,755.6758916474,620.1223825267,947.9474020766,594.4385925013,171.2406409925,1429.3837167957,339.0477320845,125.0032677772,125.029191277,271.453198879,174.4162136082,208.9382138548,1259.1426748925,450.4018721056
Sde-CMat_115 ,Matnog,Contemporary,CMat,116.04721141681947,126.16657824519143,142.00797559549252,89.42540230231006,115.87703460932197,164.76293240859732,202.27745288830383,240.01741254636093,122.22085152382961,154.1508113043846,327.9886849980346,281.6131759662534,1408.1127686677441,460.89737864002876,515.3955268921238,605.6399202173682,792.9161552371727,715.2209271261713,401.0654251790972,330.75783490124616,707.5927585958254,205.08279110303238,878.8441093644594,627.1518937401369,514.3616861160637,817.7737428311634,468.1151246514473,139.8912578406527,1185.223594676321,295.1197955597862,111.01682036772628,110.48515814809703,220.13870122638608,154.80332148532858,181.2095443678396,1014.139541691502,393.99310479399264,132.8616686157,146.5335398795,156.588962175,100.8272974201,135.8684366775,192.4486891721,232.9655084448,274.8661788117,143.3471813929,171.644300768,372.9323250069,322.0109698146,1669.3798038948,544.7012242919,615.9815941132,715.3937094677,932.0571561246,842.345109671,465.4854780516,381.585916436,836.2799752017,240.1239576814,1036.6676572959,740.217068771,611.1497997174,965.8540114002,560.2320728951,159.7720464069,1406.7780306194,345.0520744075,128.2053691655,128.1946586866,260.1875337547,180.07849950600001,212.5897641165,1203.972714852,465.5280635985
Sde-AMat_055 ,Matnog,Historical,AMat,131.96645584530182,133.77107771450449,136.29089665689344,98.64195697055084,108.27144799484302,170.6217422787905,199.01426259032286,236.45077960922436,137.685056366913,147.74953056196148,359.11624267236925,313.48348999730433,1484.1514478391514,486.0340694276998,519.1601015892594,646.8956856206416,868.394514009393,752.5384661557507,400.60017347381404,337.1876076148706,770.4595965708,252.09540883818153,956.545510216132,657.4229719923165,535.108200016978,860.6795688450844,527.398243765838,147.67169227797183,1262.9774044228861,308.2869108718209,126.12913097334045,118.32560050508954,241.1576594877509,144.64426013485632,202.99591782348736,1058.1149440462177,426.0928688385196,144.8803690958,148.3218550894,145.7991228687,107.1570919135,120.838519275,189.9225355629,219.3864137945,259.636110666,153.6961112339,159.1242249717,392.3877072353,343.8610981819,1669.0875298582,545.4146020266,587.11551478,725.6715578841,970.8751762861,842.4630353585,443.9620218118,372.1400066972,864.6089315278,281.081396384,1072.0017356947,737.077559978,602.706389425,965.4088079473,596.989606327,161.8510360061,1421.4993999037,343.3954140013,139.2997881615,131.1074019023,270.6362251139,160.5533704718,226.6440902465,1191.1009097402,478.0765898099
Sde-CMat_114 ,Matnog,Contemporary,CMat,147.1897699816465,153.11609503096008,176.6392225277274,114.11188427052632,150.12005488841262,202.76852863341492,304.64030508757367,285.80118147719406,157.123484332292,175.03790350632624,414.74233918779015,381.8995061398875,1812.1030435960313,592.0703191874848,654.7583416048399,784.4683562075974,1015.5946952525156,903.7368201927871,482.0228028343057,383.20611567296254,928.8991655120377,280.3915711963538,1076.9135046136992,820.9141629853634,674.0753634608226,1024.2467409916615,578.4450182102358,201.20428617939515,1526.5117879678492,349.30314328880576,128.7257574150954,140.23917002948926,276.43219545394857,180.178305463255,253.47827637539282,1292.0761173720725,520.0367643732604,137.3768219234,141.8669326463,168.0516493159,107.3387171915,138.4184366049,187.32905551,283.4706456825,266.711629907,144.8550995767,165.7021851177,388.4550376316,356.6678806141,1661.4695334483,543.7234728051,597.8622193491,720.5998688316,935.2286079116,831.4072206835,446.7677409524,356.2680150783,853.0335683193,258.7222218944,989.935730838,754.3832520352,617.3447500169,940.9141640222,527.8156104774,188.0229630324,1398.7846097813,322.5428316608,119.6156307013,130.0011681271,253.8487756984,166.8059652845,233.6541807241,1183.8346175636,477.626299315
